NO OF CNTRS,Container Type,Port of Destination,Dispatch Qty,TRANSIT TIME AS PER  RFQ,SELECTION OF SH.LINE,Stuffing remarks,Act POL,Shipping line,Dev Cost,Country,Sector
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Ashdod,23,20,L5,STUFFED,NHAVASHEVA,MAERSK,583,ISRAEL,EUROPE
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Dakar,23,35,L2,STUFFED,ADANI,MSC,150,SENEGAL,AFRICA
1,20DV,Dakar,23,35,L2,STUFFED,ADANI,MSC,150,SENEGAL,AFRICA
1,20DV,Dakar,23,35,L2,STUFFED,ADANI,MSC,150,SENEGAL,AFRICA
1,20DV,Dakar,23,35,L2,STUFFED,ADANI,MSC,150,SENEGAL,AFRICA
1,20DV,Dakar,23,35,L2,STUFFED,ADANI,MSC,150,SENEGAL,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Beira,23,29,L2,STUFFED,NHAVASHEVA,MAERSK,125,MOZAMBIQUE,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Apapa,23,42,L3,STUFFED,ADANI,MAERSK,286,NIGERIA,AFRICA
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Haifa,23,33,L2,STUFFED,NHAVASHEVA,MAERSK,273,ISRAEL,EUROPE
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Alexandria,23,20,L2,STUFFED,NHAVASHEVA,MAERSK,6,EGYPT,EUROPE
1,20DV,Jebel Ali,23,6,L3,STUFFED,ADANI,GOODRICH,106,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L3,STUFFED,ADANI,GOODRICH,106,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,6,L3,STUFFED,ADANI,GOODRICH,106,UAE,REDSEA ME ISC
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Bar,23,27,L4,STUFFED,NHAVASHEVA,MAERSK,293,MONTENGRO,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Napoli,23,31,L2,STUFFED,ADANI,MAERSK,62,ITALY,EUROPE
1,20DV,Casablanca,23,22,l2,STUFFED,NHAVASHEVA,MAERSK,120,Morocco,EUROPE
1,20DV,Casablanca,23,22,l2,STUFFED,NHAVASHEVA,MAERSK,120,Morocco,EUROPE
1,20DV,Casablanca,23,22,l2,STUFFED,NHAVASHEVA,MAERSK,120,Morocco,EUROPE
1,20DV,Casablanca,23,22,l2,STUFFED,NHAVASHEVA,MAERSK,120,Morocco,EUROPE
1,20DV,Casablanca,23,22,l2,STUFFED,NHAVASHEVA,MAERSK,120,Morocco,EUROPE
1,20DV,Casablanca,23,22,l2,STUFFED,NHAVASHEVA,MAERSK,120,Morocco,EUROPE
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA /APL,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Apapa,23,30,L2,STUFFED,ADANI,CMA,191,NIGERIA,AFRICA
1,20DV,Maputo,23,42,L2,STUFFED,ADANI,MAERSK,407,MOZAMBIQUE,AFRICA
1,20DV,Maputo,23,42,L2,STUFFED,ADANI,MAERSK,407,MOZAMBIQUE,AFRICA
1,20DV,Maputo,23,42,L2,STUFFED,ADANI,MAERSK,407,MOZAMBIQUE,AFRICA
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Alexandria,23,26,L3,STUFFED,ADANI,HAPAG,429,EGYPT,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Iskenderun ,23,20,L3,STUFFED,ADANI,MAERSK,122,Turkey,EUROPE
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Chittagong,23,23,L2,STUFFED,NHAVASHEVA,MAERSK,175,BANGLADESH,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
1,20DV,Jebel Ali,23,7,L5,STUFFED,ADANI,BALAJI,137,UAE,REDSEA ME ISC
